train	72017	miss	keep	a batter dodges to miss a ball that was pitched at him	False
train	39773	miss	keep	a bathroom with the toilet missing and the room fairly torn up	False
train	28553	miss	keep	a bathroom with outdated fixtures and a partially removed and missing wall	False
train	87900	miss	keep	a bathroom with a toilet and a tub with the fixtures missing	False
train	101247	miss	keep	a bathroom with a toilet a roll of tissur and a counter with a missing cabinet drawer	False
train	16301	miss	keep	a bathroom with a shower and a missing toilet	False
train	62346	miss	keep	a bathroom with a mirror missing from the wall	False
train	15535	miss	keep	a bathroom which has a large portion of missing tile on the upper part of a wall	False
train	10868	miss	keep	a bathroom wall missing some pink wall tiles	False
train	3885	miss	keep	a bathroom vanity missing its doors and a toilet	False
train	66416	miss	keep	a bathroom that has some tiles missing and items in the tub	False
train	54140	miss	keep	a bathroom that has part of the floor missing	False
train	94100	miss	keep	a bathroom scene with a chairing missing the center of the seat	False
train	94105	miss	keep	a bathroom looks dirty and under construction by the missing wall pieces	False
test	6	miss	keep	a bathroom looks clean but is missing tile at the shower stall	False
train	71515	miss	keep	a bathroom has a missing toilet lid and a mess of clothes on the floor	False
train	80736	miss	keep	a bathroom for gentlemen has a toilet and a missing doorknob	False
train	7801	miss	keep	a bathroom being remodeled with a toilet missing the tank lid	False
train	42485	miss	keep	a baseball playing that just missed hitting the pitch	False
train	62118	miss	keep	a baseball player up to bat and missing a hit	False
train	98888	miss	keep	a baseball player that missed a ball that was pitched	False
train	53585	miss	keep	a baseball player swung and missed the baseball	False
train	98938	miss	keep	a baseball player swings at the ball while the catcher prepares for him to miss	False
train	40621	miss	keep	a baseball player swings at and misses a pitch	False
train	111096	miss	keep	a baseball player swings and misses the baseball	False
train	49823	miss	keep	a baseball player swings and misses on a pitch	False
train	79492	miss	keep	a baseball player swings and misses on a pitch	False
train	40621	miss	keep	a baseball player swings and misses and the catcher is ready to catch the ball	False
train	10741	miss	keep	a baseball player swinging and missing the ball	False
train	63134	miss	keep	a baseball player missing with his swing to hit a baseball	False
test	3124	miss	keep	a baseball player missing a pitch with the catcher in the foreground and another player in the background	False
train	3471	miss	keep	a baseball player just took a swing at a pitch and missed	False
train	59714	miss	keep	a baseball player is attempting to hit the ball while the catcher is ready to catch in case he misses the umpire looks on	False
train	90432	miss	keep	a baseball player in mid stride about to hit or miss a ball	False
train	62133	miss	keep	a baseball player has missed the ball and the catcher has it	False
train	31405	miss	keep	a baseball player has apparently missed the swing	False
train	79492	miss	keep	a baseball player at home plate who has missed the pitch	False
train	66938	miss	keep	a baseball player at bat misses a pitch	False
train	98972	miss	keep	a baseball hitter swings the bat and misses the ball	False
train	110935	miss	keep	a baseball batter missing the ball as the catcher waits with his glove	False
val	818	neither	keep	neither one of these people had a good flight	False
train	79938	never	discard	i have never seen flamingos fighting like the ones in the photo	True
train	50770	never	discard	you are never to old to play with the nintendo wii	False
train	47286	never	keep	the truck will never make that tight turn	False
train	98399	never	keep	the boys never make their beds or clean their room	False
train	6457	never	keep	stop sign with graffiti on it that adds the words never and loving on the sign	False
train	42493	never	keep	some kind of weird food that i have never seen before	False
val	389	never	keep	some kind of nasty bathroom that i would never use	False
train	91035	never	keep	retail outlets traffic lights trees cars and side streets run parallel to a street with a seemingly never ending stream of bikers on it	False
train	110893	never	keep	puppeh loves his big green frisbee so much hes never giving it up	False
train	25250	never	keep	playing wii with the nunchuk never looked so good	False
train	89782	never	keep	never too young to learn how to swing the bat	False
train	10695	never	keep	it is never too young to teach a child about tooth brushing	False
train	39590	never	discard	i have never seen purple flooring on a tennis court	False
train	102835	never	discard	i have never seen a skateboarder skateboard on the wall before	False
train	20969	never	discard	i have never seen a fire hydrant with multiple spouts	False
train	85704	never	discard	i have never seen a billboard look like that	False
train	6457	never	keep	a stop sign that has been graffitied to say never stop loving	False
train	8836	never	keep	a statue of an elephant with a target on its back and the words never forget in a heart	False
train	6457	never	keep	a red stop sign hanging from a pole with never and loving painted on it	False
train	33371	no	keep	woman playing on a wii controller with no tv in picture	True
train	32330	no	keep	this is an image of a man with no pants with something in his mouth	True
train	38949	no	discard	this image has no pictures in it to describe	True
train	7514	no	discard	this image has no pictures displayed to describe	True
train	73759	no	discard	this image has no picture in order to describe	True
train	75941	no	discard	this hit contains no image and cannot be judged	True
train	88081	no	discard	there is no picture to write anything about	True
train	55246	no	discard	there is no picture to provide a caption for	True
train	80939	no	discard	there is no picture to describe in this image	True
train	16328	no	discard	there is no picture or image sorry sorry	True
train	3317	no	discard	there is no picture in this particular one	True
train	10360	no	discard	there is no picture here to write a description of	True
train	22490	no	discard	there is no picture here to write a description of	True
train	43792	no	discard	there is no picture here to provide a caption for	True
train	84290	no	discard	there is no picture here to provide a caption for	True
test	752	no	discard	there is no picture here to describe with a caption	True
train	34128	no	discard	there is no picture here and the system said i had to type at least eight words to move on	True
train	47688	no	discard	there is no photo here to write a caption for	True
train	79152	no	discard	there is no photo here to provide a description for	True
train	12002	no	discard	there is no photo here to provide a caption for	True
train	33806	no	discard	there is no photo here to provide a caption for	True
val	2451	no	discard	there is no photo here to provide a caption for	True
train	45521	no	discard	there is no one else in the photo except for the skier	True
test	4431	no	discard	there is no image to provide a caption for	True
train	20778	no	discard	there is no image to provide a caption for	True
train	22523	no	discard	there is no image to provide a caption for	True
train	82925	no	discard	there is no image to provide a caption for	True
train	99728	no	discard	there is no image to describe in this page	True
val	2750	no	discard	there is no image to describe for this question	True
train	29991	no	discard	there is no image to describe at this time	True
train	76810	no	discard	there is no image to describe at this time	True
train	99929	no	discard	there is no image to describe at this time	True
test	4366	no	discard	there is no image to be reviewed on this hit	True
train	43703	no	discard	there is no image to be judged on this hit	True
train	15429	no	discard	there is no image that is on display to describe	True
train	55928	no	discard	there is no image shown on this page to be described	True
train	81810	no	discard	there is no image shown on the page to describe	True
test	4440	no	discard	there is no image showing on this page to describe	True
train	58845	no	discard	there is no image showing on the screen at this time	True
train	1801	no	discard	there is no image on this page to describe	True
train	15234	no	discard	there is no image on this page to describe	True
train	18766	no	discard	there is no image on this page to describe	True
train	21568	no	discard	there is no image on this page to describe	True
train	38401	no	discard	there is no image on this page to describe	True
train	38803	no	discard	there is no image on this page to describe	True
train	45988	no	discard	there is no image on this page to describe	True
train	62291	no	discard	there is no image on this page to describe	True
train	67603	no	discard	there is no image on this page to describe	True
train	70971	no	discard	there is no image on this page to describe	True
train	71243	no	discard	there is no image on this page to describe	True
train	78675	no	discard	there is no image on this page to describe	True
train	78906	no	discard	there is no image on this page to describe	True
train	80663	no	discard	there is no image on this page to describe	True
train	82079	no	discard	there is no image on this page to describe	True
train	83707	no	discard	there is no image on this page to describe	True
train	96911	no	discard	there is no image on this page to describe	True
train	105047	no	discard	there is no image on this page to describe	True
train	105674	no	discard	there is no image on this page to describe	True
train	112194	no	discard	there is no image on this page to describe	True
train	31199	no	discard	there is no image on this blank page	True
train	35849	no	discard	there is no image on the screen to describe	True
train	37044	no	discard	there is no image on display to describe	True
train	53475	no	discard	there is no image on display at this time	True
train	32249	no	discard	there is no image in this page to describe	True
train	25216	no	discard	there is no image here to provide a description for	True
train	96570	no	discard	there is no image here to provide a description for	True
test	2180	no	discard	there is no image here to provide a caption for	True
test	2799	no	discard	there is no image here to provide a caption for	True
test	3222	no	discard	there is no image here to provide a caption for	True
train	1117	no	discard	there is no image here to provide a caption for	True
train	6145	no	discard	there is no image here to provide a caption for	True
train	9585	no	discard	there is no image here to provide a caption for	True
train	13365	no	discard	there is no image here to provide a caption for	True
train	14238	no	discard	there is no image here to provide a caption for	True
train	17072	no	discard	there is no image here to provide a caption for	True
train	19251	no	discard	there is no image here to provide a caption for	True
train	22491	no	discard	there is no image here to provide a caption for	True
train	23033	no	discard	there is no image here to provide a caption for	True
train	24341	no	discard	there is no image here to provide a caption for	True
train	27259	no	discard	there is no image here to provide a caption for	True
train	27966	no	discard	there is no image here to provide a caption for	True
train	28131	no	discard	there is no image here to provide a caption for	True
train	32704	no	discard	there is no image here to provide a caption for	True
train	36664	no	discard	there is no image here to provide a caption for	True
train	37734	no	discard	there is no image here to provide a caption for	True
train	43644	no	discard	there is no image here to provide a caption for	True
train	43844	no	discard	there is no image here to provide a caption for	True
train	45837	no	discard	there is no image here to provide a caption for	True
train	48432	no	discard	there is no image here to provide a caption for	True
train	50006	no	discard	there is no image here to provide a caption for	True
train	50523	no	discard	there is no image here to provide a caption for	True
train	54024	no	discard	there is no image here to provide a caption for	True
train	56909	no	discard	there is no image here to provide a caption for	True
train	58188	no	discard	there is no image here to provide a caption for	True
train	61365	no	discard	there is no image here to provide a caption for	True
train	62711	no	discard	there is no image here to provide a caption for	True
train	65988	no	discard	there is no image here to provide a caption for	True
train	68963	no	discard	there is no image here to provide a caption for	True
train	69342	no	discard	there is no image here to provide a caption for	True
train	69428	no	discard	there is no image here to provide a caption for	True
train	71822	no	discard	there is no image here to provide a caption for	True
train	74246	no	discard	there is no image here to provide a caption for	True
train	75096	no	discard	there is no image here to provide a caption for	True
train	75435	no	discard	there is no image here to provide a caption for	True
train	77336	no	discard	there is no image here to provide a caption for	True
train	78665	no	discard	there is no image here to provide a caption for	True
train	79964	no	discard	there is no image here to provide a caption for	True
train	81150	no	discard	there is no image here to provide a caption for	True
train	81829	no	discard	there is no image here to provide a caption for	True
train	82143	no	discard	there is no image here to provide a caption for	True
train	82161	no	discard	there is no image here to provide a caption for	True
train	86541	no	discard	there is no image here to provide a caption for	True
train	87297	no	discard	there is no image here to provide a caption for	True
train	89182	no	discard	there is no image here to provide a caption for	True
train	91401	no	discard	there is no image here to provide a caption for	True
train	91711	no	discard	there is no image here to provide a caption for	True
train	92054	no	discard	there is no image here to provide a caption for	True
train	99294	no	discard	there is no image here to provide a caption for	True
train	103852	no	discard	there is no image here to provide a caption for	True
train	105042	no	discard	there is no image here to provide a caption for	True
train	105628	no	discard	there is no image here to provide a caption for	True
train	108407	no	discard	there is no image here to provide a caption for	True
train	108415	no	discard	there is no image here to provide a caption for	True
train	109652	no	discard	there is no image here to provide a caption for	True
val	180	no	discard	there is no image here to provide a caption for	True
val	288	no	discard	there is no image here to provide a caption for	True
val	1998	no	discard	there is no image here to provide a caption for	True
val	2238	no	discard	there is no image here to provide a caption for	True
val	3412	no	discard	there is no image here to provide a caption for	True
train	104658	no	discard	there is no image here to post a description or	True
train	71562	no	discard	there is no image here to make a description of	True
train	50402	no	discard	there is no image for this hit or hits	True
train	71592	no	discard	there is no image for this hit or hits	True
test	2698	no	discard	there is no image for me to write about	True
train	110551	no	discard	there is no image displayed in this box it is empty with no picture	True
train	79367	no	discard	there is no image but i have to still write to move forwar	True
train	107801	no	discard	there is no image being displayed to describe	True
train	92468	no	keep	there are no other zebras in the photo with this one	True
train	9944	no	discard	there are no image to describe on this page	True
train	78891	no	discard	there are no image to describe on this page	True
train	63767	no	discard	there are no image in this page to describe	True
train	84661	no	discard	their are no image to describe in this page	True
train	70861	no	keep	the animals in this picture are no longer alive	True
train	10217	no	keep	picture of three road signs pedestrian bicycles up down arrow sign and no bicycling sign on a street	True
train	2393	no	discard	no one is sitting on that see inside of the train	True
train	84488	no	discard	no image is on display for this description box	True
train	22092	no	discard	no image is displaying to describe in this box	True
train	5438	no	discard	no image is displaying for this image description	True
train	92234	no	discard	no image is displaying above this image description box	True
train	79828	no	discard	no image is depicted in this picture ok	True
train	5032	no	discard	no image is being shown on the page right now	True
train	103392	no	discard	no image is being displayed for this description box	True
train	78609	no	discard	no image is appearing in this image description box	True
train	51552	no	discard	no image is appearing above this image box	True
train	83487	no	discard	no image is appearing above this box to describe	True
train	91637	no	discard	no image came up for this hit sorry	True
train	17175	no	discard	no image again there are a lot of these lately	True
train	82548	no	keep	no appears to be in the photo but the lights are on	True
train	40553	no	keep	ignoring the no photography please sign we see a man playing a video game	True
train	80846	no	discard	i really have no idea what this is a picture of	True
train	27283	no	keep	close up picture of a tattooed man with no shirt on but a necktie draped around his neck	True
train	95925	no	keep	close up of an image of a toaster and a no admittance sign	True
train	30748	no	keep	blurry image of a no left turn sign	True
test	2267	no	discard	blank image with no pictures available to write about	True
train	44762	no	keep	an image from a copyrighted foodie site shows an upscale restaurant kitchen area with a brick wall and a steel counter on one end a food preparation and counter area with identically dressed chefs handling and preparing food at the other no wall	True
train	98019	no	keep	a sideways picture of a kitchen with no floor	True
train	68783	no	keep	a picture with no head but a suit and tie and flower	True
train	7889	no	keep	a picture of some type of park with benches and no people around	True
test	684	no	keep	a picture of a traffic sign that says no turn on red arrow	True
train	23300	no	keep	a picture of a street that has no cars driving on it	True
train	99322	no	keep	a picture of a street sign reading no heavy trucking	True
train	43071	no	keep	a picture of a stop sign that says no parking anytime	True
train	66296	no	keep	a picture of a refrigerator with no magnets then a picture with it having several pictures and magnets	True
val	2023	no	keep	a picture of a no walking sign on the street	True
train	103516	no	keep	a picture of a no parking sign in front of a building	True
train	54104	no	keep	a picture of a no bicycle parking sign	True
train	32072	no	keep	a picture of a horse and carriage with no driver	True
train	27872	no	keep	a picture of a city at night with no people a traffic light and assorted fences and poles	True
train	50271	no	keep	a picture full of animals crossing a street in the middle of no where	True
train	33258	no	keep	a photo of someones bedroom with no curtains	True
train	67573	no	keep	a photo of a sign that says no bicycles allowed	True
train	5609	no	keep	a photo of a no entry road sign and the top of a building and treetops	True
train	40947	no	keep	a photo of a mirror with a reflection of a no stopping sign	True
test	4422	no	keep	a photo of a living room containing a fireplace but no other furniture	True
train	1742	no	keep	a photo of a large banner showing giraffes with no heads	True
train	82020	no	keep	a photo of a crosswalk with a no biking sign	True
train	93224	no	keep	a mirrored image of traffic no parking signs	True
train	71743	no	keep	a metal street pole with illuminated walk image no parking sign with a tow sign one way sign and turning lanes only sign with two curved arrows with an awning trees and office buildings behind	True
train	19893	no	keep	a computer screen is off with no picture	True
train	94980	no	keep	a blue sky with an image if a clock in the sky and a no passing zone sign on the left side	True
train	41336	no	discard	a blank screen with no picture at all	True
train	17481	no	keep	you can mash food together so that no one will know what it is	False
train	89464	no	discard	yes we have no bananas we have no bananas today	False
train	11773	no	keep	wooden benches sit amongst a floor scratched with no entry please	False
train	9218	no	keep	woman with no shoes standing in a crowded park	False
train	94950	no	keep	white counter top over a oven with no stove top	False
train	53279	no	keep	walk way up a street between buildings with a no trucks allowed sign	False
train	100977	no	keep	view of computer and computer desk with no keyboard	False
train	40903	no	keep	view of a beach boardwalk and bench with people walking on the sand and a sign saying no swimming	False
test	2241	no	keep	vehicles are traveling at both ends of the intersection with no traffic control	False
train	29546	no	keep	various street signs such as parking and no parking as well as a stop sign is attached to a telephone pole	False
train	70820	no	keep	various boats with no people on most of them	False
train	68634	no	keep	upside down street side that reads no turns	False
train	48295	no	keep	underneath a red stop sign a no stopping sign has been added	False
train	88380	no	keep	two zebras standing by trees with no leaves	False
train	13314	no	keep	two wooden chairs under shelters with no covers at the beach	False
train	6036	no	keep	two woman wearing no shoes playing video games	False
train	30112	no	keep	two urinals near one another with no separation	False
train	6761	no	keep	two twin beds with no comforters on them	False
train	76750	no	keep	two traffic lights street sign and no u turn sign	False
train	51045	no	keep	two toilets with no lids in a large bathroom	False
train	35740	no	keep	two toilets sitting in a room with no stalls	False
train	35740	no	keep	two toilets in a bathroom with no privacy walls	False
val	769	no	keep	two toilets are together with no separation in a public bathroom	False
train	7954	no	keep	two street signs indicating no parking or towing	False
train	54251	no	keep	two street lights with no right turn signs read red	False
train	28195	no	keep	two skateboards with neon green wheels and no one riding	False
train	74906	no	keep	two signs one no turn on red below a museum sign	False
train	7954	no	keep	two signs in front of a red brick building that say tow away no stopping from 4pm to 6pm and no parking from 2am to 6am	False
train	74899	no	keep	two signs are listed on a pole parking and no parking	False
train	49221	no	keep	two semi trucks with no trailers parked in a grassy field	False
val	4450	no	keep	two rusty old train cars sitting on the track with no engine	False
train	79542	no	keep	two people standing at the end of a no car zone	False
train	48782	no	keep	two people playing tennis in an open field with no net	False
train	91412	no	keep	two people are stepping on a skateboard with no wheels	False
val	3194	no	keep	two no parking signs emphasize the law on this street	False
train	1617	no	keep	two motorcycles parked in a no parking zone	False
train	19078	no	keep	two men with no shirts on hold their surfboards	False
train	105954	no	keep	two men with no shirts next to a dog and a surfboard	False
train	107213	no	keep	two men with no shirt on surrounded by other people	False
train	112557	no	keep	two men wearing helmets and no shirts on a scooter	False
train	25337	no	keep	two men sitting in chairs in front of tents and a handmade sign that says no running	False
train	36140	no	keep	two men playing frisbee on the field on with no tshirt	False
train	78947	no	keep	two men having a conversation underneath a no parking sign	False
train	23422	no	keep	two men are poaching an elephant in the field for no reason	False
train	37622	no	keep	two men are moving a refrigerator with no door	False
train	56217	no	keep	two grown men wearing teddy bear suits are riding motorcycles as part of a no bike parking tax protest	False
train	80983	no	keep	two buses pulling into the bus terminal and no people	False
train	37032	no	keep	two boats anchored on a beach with no people around	False
train	79542	no	keep	two asian men standing next to a no smoking sign	False
train	110635	no	keep	traffic sign saying no parking here and keep driveway clear	False
train	68535	no	keep	toy trucks bus and cars lined up no a toy road	False
train	93049	no	keep	toilet with no lid in corner of bathroom with bottle sitting on back	False
train	59137	no	keep	three vases on display in a white space with no other decorations	False
train	32711	no	keep	three traffic signals on a cable with a no left turn signal	False
train	81052	no	keep	three street signs including a no outlet sign	False
train	82020	no	keep	three signs indicating a bike lane street name and no cycling on sidewalk	False
train	8691	no	keep	three sheep walk down a road with no cars	False
train	12801	no	keep	three red velvet cup cakes with no frosting on a flowered plate	False
train	63659	no	keep	three men wearing red ties one wearing a black tie and one no tie	False
train	1494	no	keep	three men wearing no shirts standing around one looking at his phone	False
train	86654	no	keep	three males lounging and watching tv with no shoes	False
train	90387	no	keep	three horse drawn carriages with no one in them	False
train	25180	no	keep	three chocolate cupcakes on a cutting board with no frosting on them	False
train	12962	no	keep	three cats lie on a bed with the comforter pulled back to reveal no sheets	False
train	5615	no	keep	three birds perched on a branch with no leaves	False
train	11402	no	keep	those two surfers look like they are no longer surfing	False
train	46021	no	keep	this street corner emphasizes no stopping or parking	False
train	77698	no	keep	this public restroom has no toilet but instead a simple porcelain hole in the floor	False
train	78432	no	keep	this pizza crust has sauce and spices but no cheese or toppings	False
train	108075	no	keep	this looks like a meal no one would pass up partaking of	False
train	106040	no	keep	this kitchen and food counter is empty with no customers or employees	False
train	87133	no	keep	this is a view of an intersection in the city with no traffic traveling on the streets	False
train	88140	no	keep	this is a traffic light and it have a card board said no parking all vehycles will be towed	False
train	42105	no	keep	this is a stop sign and no right turn sign pictured at night	False
train	40019	no	keep	this is a semi truck cab named derrick with no trailer attached	False
train	10217	no	keep	this is a road sign that says no bikes	False
train	102530	no	keep	this is a red street sign that says no standing anytime	False
train	86959	no	keep	this is a rear view of a roadway in which cars are in the right lane and mortorcyclists occupy the left lane while no vehicle is in the left turn lane	False
train	56231	no	keep	this is a green sign that says no parking twenty four	False
train	59974	no	keep	this is a collection of many remote control devices arranged so that there is little space or no between them	False
train	14243	no	keep	this cat has no intention of giving up the computer keyboard to a human	False
train	70688	no	keep	theres a no parking from here to corner sign	False
train	61499	no	keep	there was no room for him to sit	False
train	65479	no	keep	there seems to be no train coming to the station	False
test	1754	no	keep	there is no where to park on the city street	False
train	104980	no	keep	there is no weight loss diet that includes glazed donuts	False
train	103493	no	keep	there is no traffic on this road during this time of day	False
train	12424	no	keep	there is no toilet paper in this tiny claustrophobic bathroom	False
train	46678	no	keep	there is no sitting furniture in the spaceous living room	False
train	49008	no	keep	there is no sink or bathtub in this bathroom	False
train	45647	no	keep	there is no plate for the pizza to rest on	False
test	2162	no	keep	there is no pattern to these four photos	False
train	40995	no	keep	there is no parking in the tall building shown	False
train	77968	no	keep	there is no one waiting on the train at this time	False
train	7834	no	keep	there is no current technology involved with this tv equipment	False
train	103283	no	keep	there is no bath tub or shower in this bathroom	False
train	62296	no	keep	there is lighting in this bathroom but no one is in there	False
train	35791	no	keep	there is an empty street with no cars on it	False
train	45193	no	keep	there is a white street sign that says no exit between midnight and seven am	False
train	95183	no	keep	there is a traffic light and a no turning sign on this street	False
train	83075	no	keep	there is a stop sign and an orange sign underneath it that says no stopping or staging	False
train	34620	no	keep	there is a sparse kitchen with no table or chairs	False
train	71866	no	keep	there is a sign that says time no ties please for a pint with ties around it	False
train	87013	no	keep	there is a sign that says no left turns and also a traffic light	False
train	25434	no	keep	there is a scary bathroom with no shower curtain	False
train	102414	no	keep	there is a red light so no cars can pass by the building	False
train	25666	no	keep	there is a red and white sign that says stop no vehicles past post	False
train	69704	no	keep	there is a no left turn sign attached to a stop sign in front of a house decorated with christmas lights	False
train	71746	no	keep	there is a no enter sign and a white sign underneath	False
train	71703	no	keep	there is a no cycling sign on the post by the path	False
train	50771	no	keep	there is a living room with no one in there	False
train	97249	no	keep	there is a bench with no one sitting on it	False
train	90098	no	keep	there is a bench that is in the forest with no one on it	False
train	1354	no	keep	there is a bed with a metal frame and no mattress	False
train	44914	no	keep	there is a bathroom with two sinks and no shower curtain	False
train	14448	no	keep	there are two young boys with no shirts sitting on the floor	False
train	51045	no	keep	there are two toilets in this room which have no toilet lids or toilet seats	False
train	111582	no	keep	there are traffic lights on this street but no cars	False
train	103529	no	keep	there are three no parking signs hung up vertically	False
train	42941	no	keep	there are street lights and traffic signals but no people or cars	False
train	48860	no	keep	there are no people outside the building on the street corner	False
train	74879	no	keep	there are no people or cars on an empty street	False
train	62264	no	keep	there are no people in the large industrial kitchen	False
train	11122	no	keep	there are no images to describe however it requires eight words to move on	False
train	5331	no	keep	there are no doors in that entry way	False
train	106976	no	keep	there are no condiments on this full sandwich	False
train	10950	no	keep	there are no cars on the long city street	False
train	34064	no	keep	there are hundreds of sail boats with no sails	False
train	94420	no	keep	there are boats sitting in the water with no one in them	False
train	51062	no	keep	there are almost no people at the library	False
train	32329	no	keep	the woman is wearing a long t shirt with no pants and has something in her mouth	False
train	110845	no	keep	the woman is pulling luggage with no shoes on	False
train	5353	no	keep	the view taken up a city street with no cars on the road	False
train	64346	no	keep	the view of a old bathroom with no shower curtain	False
train	111939	no	keep	the two halves of the apple have no blemishes or imperfections	False
train	43657	no	keep	the tv is on in the loving room but no one is watching it	False
train	75399	no	keep	the tv is on but no one is watching	False
train	102016	no	keep	the trees in front of the large stone building have no leaves	False
train	55398	no	keep	the train station is empty and no trains are on the tracks	False
train	61051	no	keep	the television set is turned on but no one is in the living room	False
train	22183	no	keep	the television in the room is airing something with no one present	False
train	71122	no	keep	the surfer looks pretty wiped out no pun intended	False
train	86554	no	keep	the surfer is disappointed that there are no good waves yet	False
train	25666	no	keep	the stop sign instructs no vehicles to pass	False
train	92314	no	keep	the stop sign has been enhanced with some stickers above an all way and no parking sign	False
train	7176	no	keep	the station has no passengers waiting for the train	False
train	17575	no	keep	the small bedroom is white monochromatic with lots of natural light and no window coverings	False
train	13609	no	keep	the skateboarder shows no fear as he straddles the wall	False
train	108609	no	keep	the signs warn no left turns between 7am to 7pm unless you are a bus	False
train	59734	no	keep	the sign states no swimming water skiing or diving	False
train	60465	no	keep	the sign says newbury road no through road worth	False
train	49614	no	keep	the sign leaves no doubt that doughnuts are the specialty of this roadside business	False
train	63423	no	keep	the side of a building decorated with a mosaic pattern has no windows	False
train	45029	no	keep	the shot shows the gauges on a motorcycle closeup and past it a second motorcycle no rider just a helmet on the seat and all of it by a path in a wooded area	False
train	111136	no	keep	the room is deserted there are no people around	False
train	103478	no	keep	the road in tow is very quiet with no traffic	False
train	51212	no	keep	the red double decker bus passed under the overhang with no trouble	False
train	110636	no	keep	the purple bus has no wheels on it	False
train	93565	no	keep	the person has no shirt and riding a skateboard	False
train	62059	no	keep	the other remote controls are no match to the largest one	False
train	78221	no	keep	the old wooden train no longer functions at all	False
train	71866	no	keep	the no ties sign is surrounded by ties	False
train	17795	no	keep	the men play soccer on the beach with no shoes	False
train	2899	no	keep	the man stands in the bathroom with no shirt on brushing his teeth	False
train	40079	no	keep	the man is wearing a tie with no shirt	False
test	776	no	keep	the man is walking down the street with no shirt on	False
train	56978	no	keep	the male doll with no clothing is sitting on the toothbrush holder in the bathroom	False
train	39138	no	keep	the luggage is connected to the rail so that no one may take it	False
train	98791	no	keep	the living room is clean and no one is in it	False
train	74401	no	keep	the living room is clean and empty because no one is home	False
train	31337	no	keep	the living room has no people inside of it but the television set was left on	False
train	55929	no	keep	the living room has been decorated but no one is in there	False
train	62083	no	keep	the living is clean and organized but no one is home	False
train	78592	no	keep	the little purple teddy bear appears to have no eyes	False
train	14075	no	keep	the lights are still on and no one is around	False
train	91116	no	keep	the lights are green but no one is on the road	False
train	43177	no	keep	the large cat fell asleep in the chair when no one was home	False
train	4028	no	keep	the lamp post has a no parking sign on it	False
train	102241	no	keep	the kitchen design boasts a planter window but there are no plants as yet	False
train	72749	no	keep	the inside of a train station with a train pulling up to the platform area and no people on the platform	False
train	19170	no	keep	the house is dark with no lights on	False
train	34398	no	keep	the house is clean but no one is home this time of day	False
train	60418	no	keep	the double decker bus has no passengers on it	False
train	97581	no	keep	the dog with the frisbee is running so fast it seems like he has no legs	False
test	3308	no	keep	the cramped bathroom includes a dirty toilet with no seat	False
train	86902	no	keep	the clean shower has no curtain on it	False
train	69434	no	keep	the clean kitchen has no people in it	False
train	33612	no	keep	the bottom of a dish washer empty with no dishes inside	False
train	82068	no	keep	the blue locomotive has no other cars on it	False
train	54198	no	keep	the bikes are all parked with no one on them	False
train	33699	no	keep	the bike is parked on the road with no one around it	False
train	30152	no	keep	the bench in the field is empty with no one around it	False
train	41468	no	keep	the bed is neatly made and no one is in it	False
train	57939	no	keep	the bed is in an empty cabin with no sheets on	False
train	7771	no	keep	the bathroom is empty there is no one in it	False
train	31608	no	keep	the bathroom is all white and has no towels	False
train	58239	no	keep	the bathroom has white appliances and no floor	False
train	46918	no	keep	the bathroom door is open and the toilet seat is up with no toliet paper	False
train	84140	no	keep	the animals graze the barren land there are no trees	False
train	30756	no	keep	that train is filled with people and it has no enclosure	False
train	24880	no	keep	that son almost looks like a stop sign with no words on it	False
train	66117	no	keep	television and computers on with no one utilizing them	False
train	14758	no	keep	tall urinal next to toilet with no tank in public bathroom	False
train	103477	no	keep	street signs showing where north is and no parking	False
train	30748	no	keep	street signs say s 3rd av and no left turn	False
train	39983	no	keep	street signs in paris requesting no padlocks allowed	False
train	11011	no	keep	street signs depicting no bed crossing and use crosswalk	False
train	70679	no	keep	street signs atop a pole indicating no through road	False
train	91205	no	keep	street signs announcing charlottesville city limits ahead and no parking zone	False
train	39978	no	keep	street sign above a no left turn sign at the edge of some bushes	False
train	20949	no	keep	street lights on a city street with no one around	False
train	21819	no	keep	street intersection with traffic light and no u turn sign	False
train	96143	no	keep	stopped motorcycle rickshaw with driver but no passengers	False
train	48295	no	keep	stop sign with a no stopping sign below posted during certain hours	False
train	25666	no	keep	stop sign that says no vehicles past posts in front of building	False
train	57404	no	keep	stop sign street signs and no parking signs on a street corner	False
train	73855	no	keep	stop sign situated above a no parking street sign	False
train	27208	no	keep	stop sign and no entry sign in small village	False
train	4324	no	keep	someone is cutting the blue birthday cake with two no 2 candles on it	False
train	71541	no	keep	some toys is in the toilet and no one is in this room	False
train	2016	no	keep	some kids wearing skiis while in an area with no snow	False
train	49093	no	keep	some giraffes are standing in the wild of no where	False
train	79079	no	keep	some elephants are standing in the middle of no where	False
train	13129	no	keep	some decorative vases and bowls no display stands	False
train	40019	no	keep	small truck with no trailer sits on the grass	False
train	104347	no	keep	small toilet set on the ground with no toilet paper	False
train	100977	no	keep	small monitor screen sitting on a computer desk with no keyboard	False
train	34815	no	keep	small bus with no entry sign unless authorized on the doors	False
train	16747	no	keep	small boy with no shirt on holding up a soccer ball	False
train	37401	no	keep	small bedroom with a bed with no sheets adjacent to a window	False
train	53065	no	keep	small bathroom with a sink toilet and a shower with no curtain	False
train	102796	no	keep	skiing provides mountainous panoramic views like no other	False
